tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming,tech_support,support_calls,num_services,churn
61,1151.37,70276.62,month-to-month,debit_card,fiber,True,False,1,4,1
37,762.91,26953.66,month-to-month,wallet,wireless,False,True,2,2,1
23,909.52,20012.81,one-year,upi,fiber,False,True,0,1,0
0,250.92,1047.82,two-year,upi,none,False,False,4,0,0
35,1083.34,37737.21,month-to-month,debit_card,fiber,True,False,0,4,1
11,1248.61,13854.74,month-to-month,credit_card,fiber,False,False,2,5,0
71,1068.66,75879.4,month-to-month,debit_card,fiber,True,True,0,4,0
21,970.21,21082.65,month-to-month,upi,fiber,True,False,0,3,1
34,918.68,30281.69,month-to-month,upi,wireless,False,False,1,4,0
1,657.23,1321.85,two-year,credit_card,dsl,True,False,6,2,0
9,807.15,7894.52,month-to-month,upi,fiber,False,True,0,0,0
15,1000.77,15014.57,one-year,credit_card,fiber,False,False,3,2,1
3,905.31,2922.57,month-to-month,upi,wireless,False,False,1,4,1
52,1040.65,53928.64,month-to-month,upi,fiber,True,False,2,3,1
69,642.98,43523.0,month-to-month,upi,none,True,False,0,5,0
71,988.33,70461.86,month-to-month,net_banking,wireless,True,False,3,5,1
19,599.71,11517.84,month-to-month,upi,dsl,False,True,0,1,0
57,529.11,30293.19,one-year,upi,wireless,False,True,0,0,0
36,460.96,16835.62,two-year,wallet,none,False,True,0,1,0
3,795.46,2084.21,month-to-month,upi,dsl,True,False,4,5,1
6,1073.03,7184.83,month-to-month,upi,fiber,True,False,4,4,1
39,471.52,18393.41,two-year,upi,dsl,False,False,0,0,0
30,905.4,27432.88,month-to-month,credit_card,fiber,False,True,2,0,1
0,694.97,0.0,two-year,debit_card,dsl,False,False,1,3,0
67,1047.09,70680.41,two-year,wallet,fiber,True,False,1,3,0
53,1146.86,60835.67,one-year,credit_card,fiber,False,False,1,5,0
36,1048.0,37685.27,month-to-month,debit_card,fiber,True,False,2,4,1
72,603.52,44056.96,one-year,upi,dsl,False,False,0,1,0
70,764.05,52622.18,month-to-month,credit_card,fiber,False,True,0,0,0
71,1035.38,73371.94,month-to-month,wallet,fiber,True,False,2,3,1
18,1056.33,18707.7,two-year,wallet,fiber,False,False,1,3,0
64,970.34,62288.56,month-to-month,upi,dsl,True,False,3,5,0
36,661.89,23985.99,one-year,credit_card,dsl,False,False,1,3,0
53,1017.36,53914.14,month-to-month,credit_card,fiber,False,False,0,3,0
62,669.43,41147.44,month-to-month,net_banking,wireless,False,False,0,1,0
11,500.05,5488.49,one-year,upi,dsl,False,False,2,0,0
32,1303.44,41871.77,one-year,credit_card,fiber,True,False,6,5,0
9,791.33,7032.78,month-to-month,credit_card,dsl,True,False,2,4,1
20,673.97,14033.18,one-year,wallet,fiber,False,True,1,0,0
30,790.08,24008.36,month-to-month,credit_card,dsl,True,False,1,4,0
62,944.08,58542.55,two-year,wallet,fiber,False,True,0,2,0
62,937.95,56979.76,one-year,debit_card,fiber,False,False,0,2,1
28,839.07,23384.74,one-year,upi,dsl,True,False,2,5,0
24,808.93,19729.49,month-to-month,debit_card,dsl,True,False,1,5,1
38,982.97,37213.35,month-to-month,wallet,fiber,False,False,0,1,0
66,890.91,58952.0,two-year,upi,fiber,False,True,0,1,0
71,490.39,34705.26,month-to-month,credit_card,none,False,False,1,4,0
16,1281.38,20618.35,month-to-month,net_banking,fiber,True,False,1,5,1
13,556.57,7935.88,one-year,wallet,wireless,False,True,2,0,0
51,1205.12,61854.51,one-year,credit_card,fiber,True,True,0,5,0
22,587.55,12278.24,two-year,credit_card,dsl,False,False,0,2,0
14,762.54,9846.52,one-year,upi,dsl,False,False,5,3,0
2,743.28,1707.83,two-year,debit_card,fiber,False,False,2,0,1
29,823.52,24466.1,month-to-month,debit_card,dsl,True,False,1,4,0
28,997.66,27104.21,one-year,credit_card,wireless,True,False,0,4,0
41,1029.67,42111.67,one-year,upi,fiber,True,False,0,3,1
14,990.37,15051.8,one-year,upi,fiber,True,False,1,4,0
52,1176.79,61058.69,month-to-month,credit_card,fiber,True,True,0,5,0
49,1199.02,60015.04,month-to-month,debit_card,fiber,True,False,2,5,0
33,1145.05,37374.82,month-to-month,wallet,fiber,False,False,2,4,1
13,948.68,12009.38,one-year,debit_card,dsl,True,False,1,5,0
37,876.23,32068.98,month-to-month,wallet,dsl,True,False,0,4,1
49,793.45,38239.6,one-year,debit_card,dsl,True,False,1,4,0
27,692.03,17839.1,one-year,credit_card,dsl,True,False,2,3,0
19,1044.07,19726.79,month-to-month,credit_card,fiber,True,True,0,4,1
36,473.0,17100.52,one-year,upi,dsl,False,True,0,0,0
25,748.83,18362.27,month-to-month,upi,dsl,True,True,1,3,0
29,682.57,19556.35,month-to-month,wallet,wireless,False,False,0,2,0
25,528.66,13939.46,month-to-month,upi,none,True,False,1,5,0
22,828.11,18704.4,month-to-month,credit_card,fiber,False,True,1,0,0
52,992.68,51489.8,one-year,upi,fiber,False,False,0,3,0
33,693.5,23100.42,month-to-month,credit_card,wireless,False,False,1,1,0
34,834.28,27547.46,month-to-month,upi,dsl,True,False,2,5,0
47,1189.39,56036.14,month-to-month,credit_card,fiber,False,True,1,5,1
26,536.41,13915.36,one-year,credit_card,dsl,False,False,1,1,0
7,1079.9,7372.23,month-to-month,upi,fiber,True,True,0,5,0
62,397.8,24679.87,month-to-month,debit_card,none,False,False,1,2,1
4,940.21,3696.4,two-year,wallet,wireless,True,False,4,5,1
41,487.57,19333.49,month-to-month,credit_card,none,True,False,4,4,0
19,765.44,15383.3,month-to-month,net_banking,fiber,False,True,1,0,1
15,902.22,14008.77,month-to-month,credit_card,fiber,False,True,0,1,0
3,766.66,2106.08,one-year,credit_card,wireless,False,True,1,2,0
65,902.1,57756.52,one-year,credit_card,fiber,False,False,0,1,0
31,772.52,22720.07,month-to-month,net_banking,fiber,False,True,1,0,0
25,872.51,22815.19,one-year,debit_card,dsl,True,True,2,5,0
54,1195.85,64489.16,one-year,debit_card,fiber,True,False,3,5,1
2,727.26,1836.01,two-year,wallet,dsl,False,False,4,2,0
41,890.33,36029.02,two-year,net_banking,fiber,False,False,1,1,0
36,524.83,18740.28,one-year,debit_card,dsl,False,False,1,1,0
40,1188.39,47407.62,month-to-month,upi,fiber,False,False,2,5,1
9,566.75,5221.48,month-to-month,credit_card,dsl,False,True,0,1,0
69,400.06,27649.3,two-year,credit_card,dsl,False,True,1,0,0
17,857.74,14120.48,month-to-month,debit_card,fiber,True,False,0,2,0
49,646.68,31220.76,month-to-month,credit_card,dsl,False,False,2,2,0
54,425.89,22957.28,two-year,debit_card,none,False,False,0,3,0
25,935.26,22504.41,two-year,upi,fiber,False,False,2,2,0
9,1219.21,10561.34,one-year,credit_card,fiber,True,False,2,5,0
21,678.24,14166.03,two-year,debit_card,dsl,True,False,0,3,0
58,905.69,52728.78,month-to-month,credit_card,wireless,False,False,2,5,0
66,908.72,60726.93,one-year,upi,fiber,False,False,2,2,1
68,994.51,67388.53,two-year,wallet,fiber,False,False,1,3,1
16,647.09,10371.53,month-to-month,upi,dsl,False,False,2,2,0
44,1060.12,45711.51,month-to-month,net_banking,fiber,True,False,2,4,0
11,792.91,8889.46,one-year,credit_card,wireless,True,True,2,4,0
51,746.53,37618.59,month-to-month,upi,fiber,False,False,0,1,0
30,881.16,26280.62,month-to-month,net_banking,dsl,True,False,0,5,0
52,818.55,42802.48,month-to-month,debit_card,dsl,True,False,0,5,1
50,774.73,38995.46,month-to-month,debit_card,dsl,True,True,0,5,0
72,906.25,64522.91,month-to-month,net_banking,fiber,False,False,0,1,0
35,577.26,20605.04,two-year,net_banking,none,True,False,2,4,0
24,195.28,4667.21,one-year,credit_card,none,False,True,0,0,0
38,613.42,23943.63,one-year,net_banking,wireless,False,False,0,0,0
11,888.85,10508.12,month-to-month,upi,dsl,True,False,2,5,0
8,150.0,2003.07,month-to-month,upi,none,False,True,0,0,1
37,919.43,33306.8,month-to-month,upi,dsl,True,False,2,5,0
60,711.99,42920.79,two-year,upi,dsl,False,True,0,2,0
38,966.84,35951.22,two-year,credit_card,fiber,False,False,0,1,0
57,478.12,27903.51,month-to-month,upi,dsl,False,True,1,0,0
12,843.24,10840.81,two-year,credit_card,wireless,True,False,0,4,0
32,567.93,18662.72,month-to-month,upi,none,True,False,1,4,1
44,774.95,33885.3,month-to-month,debit_card,wireless,False,False,2,2,0
25,943.73,23865.45,one-year,credit_card,wireless,True,False,1,4,0
1,842.65,566.52,month-to-month,upi,fiber,False,False,5,1,1
5,738.58,3699.78,two-year,credit_card,dsl,True,False,3,3,1
67,622.33,41650.01,month-to-month,credit_card,wireless,False,False,2,1,1
44,1024.74,44089.3,one-year,credit_card,fiber,False,False,1,3,1
19,582.61,10664.75,month-to-month,wallet,wireless,False,True,0,0,0
18,767.18,14944.63,month-to-month,net_banking,dsl,False,True,1,2,1
2,752.43,1461.52,month-to-month,upi,dsl,False,False,3,3,1
68,917.4,62463.29,two-year,credit_card,fiber,False,False,2,3,0
7,949.92,6645.12,month-to-month,upi,fiber,False,False,2,2,0
55,843.41,46182.21,one-year,debit_card,wireless,False,False,2,3,0
17,401.3,6840.19,month-to-month,credit_card,none,True,False,0,3,1
24,519.86,12273.18,month-to-month,credit_card,dsl,False,True,0,1,0
19,908.03,16111.02,month-to-month,wallet,fiber,False,False,1,1,0
60,676.93,41008.95,one-year,credit_card,dsl,True,True,2,3,0
2,903.77,2613.98,month-to-month,credit_card,dsl,True,True,2,5,1
25,1047.71,25610.56,month-to-month,credit_card,fiber,True,False,2,4,1
20,998.3,19759.67,one-year,upi,fiber,False,True,1,3,0
19,1222.81,23983.32,month-to-month,upi,fiber,True,False,2,5,1
14,1199.46,16406.72,month-to-month,debit_card,fiber,False,False,1,5,1
66,1026.57,67947.55,month-to-month,credit_card,fiber,False,False,4,3,0
27,598.5,18323.09,month-to-month,upi,wireless,False,True,2,0,1
30,729.53,22201.96,one-year,debit_card,dsl,False,False,1,3,0
28,685.42,19226.25,month-to-month,upi,dsl,False,False,3,3,1
71,799.17,57181.58,one-year,credit_card,fiber,False,False,1,1,0
24,1003.46,24471.38,month-to-month,debit_card,wireless,True,False,1,5,0
24,1051.51,24904.99,two-year,upi,wireless,True,False,0,5,0
23,605.21,13051.65,two-year,upi,dsl,False,False,0,1,0
23,962.71,22439.26,month-to-month,upi,fiber,False,True,1,2,0
6,614.57,4059.37,month-to-month,debit_card,wireless,False,False,2,1,1
44,918.86,40281.03,month-to-month,net_banking,fiber,False,False,0,1,1
1,899.07,1721.67,one-year,upi,fiber,False,True,0,1,1
16,388.01,6930.49,month-to-month,debit_card,none,False,True,0,2,0
14,626.69,9160.98,one-year,credit_card,dsl,False,False,0,1,0
21,879.3,18326.0,month-to-month,credit_card,fiber,False,False,1,0,0
55,694.26,37139.05,month-to-month,upi,wireless,False,False,2,2,0
43,660.55,28316.52,one-year,upi,dsl,False,False,1,3,0
72,882.41,62615.26,one-year,net_banking,fiber,False,False,2,1,0
25,978.87,23293.31,one-year,net_banking,fiber,False,False,0,3,0
67,620.21,41877.97,one-year,debit_card,wireless,False,False,0,1,0
3,961.0,3469.17,one-year,credit_card,wireless,True,False,1,4,1
36,774.55,26908.39,month-to-month,upi,wireless,False,False,0,3,1
58,874.45,50589.63,two-year,upi,dsl,False,False,0,5,0
38,518.43,19691.54,one-year,upi,wireless,False,False,0,0,0
68,978.15,66368.13,two-year,credit_card,wireless,True,True,0,5,0
22,1009.14,21511.84,two-year,upi,fiber,False,False,1,2,0
2,860.65,2386.83,month-to-month,upi,fiber,False,True,2,0,1
56,852.25,47050.53,one-year,upi,dsl,False,False,2,4,0
4,671.08,1709.73,one-year,upi,wireless,False,True,1,1,0
55,630.58,33994.41,month-to-month,debit_card,dsl,False,True,0,1,0
53,896.5,47755.39,one-year,debit_card,dsl,False,False,3,5,1
61,653.05,39702.61,month-to-month,credit_card,wireless,False,False,0,1,1
34,844.09,28313.77,month-to-month,debit_card,wireless,True,True,0,3,1
65,319.28,21017.26,month-to-month,debit_card,none,False,True,0,1,0
12,733.61,8969.68,one-year,credit_card,fiber,False,True,1,0,0
31,446.98,12702.69,one-year,upi,dsl,False,False,2,0,0
8,792.82,6601.34,month-to-month,upi,fiber,False,True,1,0,1
55,588.91,32980.78,month-to-month,wallet,dsl,False,False,3,2,1
52,688.2,35724.73,month-to-month,credit_card,wireless,False,False,3,2,0
58,778.97,45062.84,month-to-month,debit_card,fiber,False,False,2,0,1
55,999.6,55924.91,month-to-month,upi,fiber,False,True,0,2,0
22,623.66,13365.56,month-to-month,upi,dsl,False,False,0,1,1
4,1041.05,4081.39,two-year,upi,fiber,False,False,3,3,1
67,984.01,66094.43,month-to-month,wallet,wireless,True,True,0,5,0
35,1204.37,42177.31,month-to-month,credit_card,fiber,True,False,0,4,1
6,848.03,4952.05,two-year,upi,dsl,True,True,2,5,0
67,587.05,39377.21,month-to-month,upi,dsl,False,False,2,1,0
72,845.55,61664.12,two-year,upi,fiber,False,True,0,1,0
32,735.63,23943.95,month-to-month,upi,dsl,False,False,2,4,0
56,734.24,41080.31,month-to-month,debit_card,wireless,False,True,1,1,0
2,1159.74,1887.51,month-to-month,debit_card,fiber,True,False,5,5,1
6,684.74,3742.94,month-to-month,wallet,dsl,False,False,4,2,1
20,662.69,13728.98,two-year,credit_card,wireless,False,True,1,1,0
47,1237.33,57357.94,one-year,net_banking,fiber,True,True,1,5,1
9,675.14,7277.84,one-year,wallet,dsl,True,False,3,3,0
2,1158.2,2300.5,month-to-month,net_banking,fiber,True,False,6,4,0
48,694.71,32656.82,two-year,net_banking,dsl,True,True,0,2,0
56,710.27,39866.0,month-to-month,upi,fiber,False,False,3,0,1
53,874.16,45929.97,month-to-month,upi,wireless,True,False,0,4,0
58,651.04,37550.91,two-year,upi,wireless,False,True,0,0,0
58,806.87,46042.86,month-to-month,credit_card,dsl,False,False,0,3,0
43,985.77,42269.02,month-to-month,credit_card,fiber,False,True,0,2,0
37,780.17,27805.05,month-to-month,upi,dsl,False,False,2,4,0
62,1126.58,69548.21,month-to-month,wallet,fiber,False,True,0,5,0
25,678.33,16544.66,one-year,credit_card,dsl,False,False,1,2,0
7,1153.7,7824.73,month-to-month,credit_card,fiber,True,False,2,5,0
54,480.82,25582.29,two-year,debit_card,dsl,False,False,1,0,0
20,588.79,11792.83,month-to-month,upi,wireless,False,True,0,0,0
71,1019.09,72799.24,one-year,debit_card,wireless,True,False,2,5,0
30,815.32,24639.97,one-year,upi,dsl,True,False,0,3,0
62,801.34,50332.96,one-year,credit_card,wireless,False,False,3,2,0
3,500.48,1252.17,month-to-month,upi,dsl,False,True,0,0,0
48,830.04,40004.29,month-to-month,upi,fiber,False,False,0,1,0
32,833.38,26850.23,one-year,debit_card,dsl,True,False,1,4,0
33,883.27,29723.81,two-year,credit_card,dsl,False,False,1,4,0
19,1225.18,22913.14,month-to-month,debit_card,fiber,True,False,1,5,1
70,960.39,67621.47,month-to-month,net_banking,fiber,False,False,0,2,0
28,925.55,25486.73,one-year,upi,fiber,False,False,3,2,1
62,817.26,50385.07,month-to-month,net_banking,fiber,False,False,1,0,0
31,557.73,17110.27,month-to-month,upi,dsl,False,False,1,0,1
3,661.62,2211.43,two-year,upi,dsl,False,True,3,2,1
64,1019.83,64725.51,month-to-month,net_banking,fiber,False,False,3,3,1
13,765.64,9479.46,month-to-month,credit_card,fiber,False,True,0,0,0
19,779.47,14487.42,one-year,credit_card,dsl,False,False,2,2,0
62,980.45,60812.33,month-to-month,credit_card,fiber,False,False,1,3,1
65,1050.83,67835.96,month-to-month,debit_card,fiber,True,False,0,4,1
66,1183.2,78223.51,month-to-month,credit_card,fiber,True,False,2,5,0
31,739.9,22758.1,month-to-month,upi,wireless,False,False,1,2,1
55,1001.16,55393.02,month-to-month,credit_card,fiber,True,True,0,2,0
23,1227.86,28272.15,one-year,net_banking,fiber,True,False,2,5,1
54,1039.29,56997.47,month-to-month,wallet,fiber,False,True,1,4,1
36,537.22,19400.56,month-to-month,credit_card,dsl,False,True,1,1,0
3,756.23,1659.49,one-year,credit_card,dsl,False,False,3,4,0
30,539.23,16070.41,month-to-month,debit_card,dsl,False,False,0,0,1
34,771.42,26238.75,month-to-month,debit_card,wireless,False,False,0,2,0
18,556.43,9561.32,month-to-month,wallet,dsl,False,True,0,1,1
27,1185.82,32775.69,month-to-month,credit_card,fiber,True,False,1,5,0
36,743.69,26617.76,month-to-month,debit_card,fiber,False,False,0,0,1
3,1137.87,3091.28,month-to-month,credit_card,fiber,True,False,3,5,1
11,610.0,6800.76,two-year,upi,wireless,False,True,1,1,0
55,807.27,43946.99,two-year,wallet,fiber,False,True,0,0,0
25,732.08,18785.29,two-year,wallet,dsl,True,False,1,3,0
44,850.78,37817.07,month-to-month,upi,wireless,False,False,0,4,0
41,821.06,33728.79,one-year,upi,fiber,False,True,1,0,0
40,552.86,22410.01,month-to-month,credit_card,dsl,False,True,0,0,0
30,748.48,22204.44,month-to-month,upi,fiber,False,False,2,0,0
35,933.68,31927.58,two-year,net_banking,fiber,False,True,0,2,0
60,525.68,31378.06,one-year,upi,dsl,False,True,0,0,0
70,499.68,34726.95,month-to-month,upi,none,False,False,2,4,0
18,731.4,12146.9,two-year,upi,fiber,False,True,0,0,0
48,1077.96,51213.18,month-to-month,credit_card,fiber,False,False,3,4,0
70,851.3,58975.88,month-to-month,credit_card,dsl,True,False,1,5,0
0,791.48,0.0,month-to-month,wallet,dsl,False,False,6,4,0
57,1168.61,67277.33,month-to-month,net_banking,fiber,False,False,1,5,1
36,1253.3,45374.78,two-year,credit_card,fiber,True,False,2,5,0
70,789.57,55752.72,month-to-month,upi,fiber,False,False,1,0,0
42,664.1,28146.82,month-to-month,upi,wireless,False,False,0,2,1
61,804.56,49619.46,one-year,wallet,dsl,True,True,1,4,0
12,1037.39,12462.11,two-year,upi,fiber,True,False,0,2,0
10,891.64,9674.28,two-year,wallet,wireless,False,True,1,4,0
67,878.1,58216.71,two-year,wallet,wireless,False,False,3,4,0
38,959.74,36436.4,two-year,credit_card,wireless,True,True,0,5,0
40,704.21,27655.85,one-year,credit_card,wireless,False,False,4,1,0
12,634.53,8235.23,month-to-month,net_banking,dsl,False,False,1,2,0
16,724.22,11797.41,two-year,credit_card,fiber,False,True,0,0,0
59,241.41,14836.61,month-to-month,credit_card,none,False,False,2,1,0
22,871.77,18477.11,month-to-month,debit_card,fiber,False,True,1,1,0
42,676.78,28123.59,month-to-month,debit_card,dsl,True,True,0,2,1
23,320.87,6487.93,month-to-month,debit_card,none,True,False,2,2,1
19,860.19,16524.24,one-year,net_banking,dsl,True,False,2,5,0
12,802.25,9412.89,two-year,credit_card,dsl,True,False,1,4,0
67,761.13,51373.43,month-to-month,credit_card,dsl,True,False,2,4,0
68,795.41,54103.89,month-to-month,upi,fiber,False,True,0,0,0
8,973.36,6721.79,month-to-month,wallet,fiber,True,False,4,2,1
25,1040.68,25186.69,one-year,debit_card,fiber,True,False,2,4,0
41,690.32,28344.44,month-to-month,credit_card,wireless,False,True,0,1,0
27,895.48,24410.95,month-to-month,upi,fiber,False,False,1,2,0
52,1046.49,53309.1,one-year,wallet,fiber,True,False,1,4,0
18,866.86,15561.74,month-to-month,credit_card,wireless,True,False,1,4,0
4,1043.27,3664.38,month-to-month,debit_card,wireless,True,False,2,5,1
24,564.24,12986.68,month-to-month,upi,dsl,True,False,2,2,0
43,626.8,26625.01,month-to-month,upi,dsl,True,True,0,2,0
13,948.68,12394.57,one-year,upi,fiber,False,False,0,2,0
59,958.36,56189.9,month-to-month,upi,wireless,True,False,1,4,1
0,1047.4,0.0,month-to-month,debit_card,fiber,True,False,4,2,1
4,628.9,2573.41,two-year,debit_card,dsl,False,False,4,2,1
37,901.97,33197.47,one-year,debit_card,fiber,False,False,1,1,0
37,945.27,34505.94,month-to-month,credit_card,fiber,False,False,3,2,1
21,869.95,18115.07,one-year,debit_card,fiber,False,False,0,1,0
18,838.66,14922.02,month-to-month,upi,wireless,True,False,1,3,0
5,895.73,4500.64,month-to-month,wallet,wireless,True,False,6,5,1
48,1097.61,52561.13,one-year,debit_card,fiber,False,False,1,4,1
27,972.54,26341.23,month-to-month,credit_card,fiber,False,True,0,2,0
8,1132.01,9031.79,month-to-month,net_banking,fiber,True,True,1,5,1
29,1197.87,35148.09,two-year,credit_card,fiber,True,False,4,5,0
68,863.58,59515.62,one-year,debit_card,fiber,False,False,1,2,0
19,1104.68,20981.32,two-year,debit_card,fiber,True,False,1,4,0
65,1017.11,65801.27,two-year,wallet,fiber,True,False,2,2,0
18,1164.07,20234.85,month-to-month,wallet,fiber,True,False,4,5,0
13,601.09,8137.36,one-year,upi,dsl,True,False,3,2,0
19,803.74,14819.87,month-to-month,credit_card,fiber,False,True,0,1,0
23,819.53,20022.88,one-year,wallet,fiber,False,True,2,0,0
8,921.4,8760.79,month-to-month,wallet,dsl,True,True,0,5,1
42,872.2,36525.69,month-to-month,upi,fiber,False,False,0,1,1
24,776.82,17811.07,month-to-month,debit_card,dsl,False,False,1,4,1
52,150.0,8126.89,one-year,debit_card,none,False,True,0,0,0
35,831.2,30141.45,month-to-month,upi,wireless,False,False,0,3,0
32,915.54,28641.04,month-to-month,credit_card,fiber,False,False,1,2,1
34,918.41,32175.02,two-year,debit_card,fiber,False,False,1,2,0
11,955.82,9589.53,one-year,upi,fiber,False,False,1,1,1
52,709.92,36188.72,month-to-month,upi,fiber,False,True,1,0,0
